  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
   28   0.774E-02 -0.452E-01  0.000E+00  0.342E-04  0.911E-05
   29   0.647E-02 -0.378E-01  0.000E+00  0.239E-04  0.637E-05
   30   0.541E-02 -0.316E-01  0.000E+00  0.167E-04  0.446E-05
   31   0.453E-02 -0.264E-01  0.000E+00  0.117E-04  0.312E-05
   32   0.379E-02 -0.221E-01  0.000E+00  0.819E-05  0.218E-05
   33   0.317E-02 -0.185E-01  0.000E+00  0.573E-05  0.153E-05
   34   0.265E-02 -0.155E-01  0.000E+00  0.401E-05  0.107E-05
   35   0.222E-02 -0.129E-01  0.000E+00  0.281E-05  0.748E-06
   36   0.185E-02 -0.108E-01  0.000E+00  0.196E-05  0.523E-06
   37   0.155E-02 -0.906E-02  0.000E+00  0.137E-05  0.366E-06
   38   0.130E-02 -0.758E-02  0.000E+00  0.961E-06  0.256E-06
   39   0.108E-02 -0.634E-02  0.000E+00  0.672E-06  0.179E-06
   40   0.907E-03 -0.530E-02  0.000E+00  0.470E-06  0.125E-06
   41   0.759E-03 -0.443E-02  0.000E+00  0.329E-06  0.877E-07
   42   0.635E-03 -0.371E-02  0.000E+00  0.230E-06  0.614E-07
   43   0.531E-03 -0.310E-02  0.000E+00  0.161E-06  0.429E-07
   44   0.444E-03 -0.259E-02  0.000E+00  0.375E-06  0.100E-06


                   LOVE WAVE        MODE #  0
        T = 0.8333E+01 C =    0.3247E+01 U   = 0.2805E+01
        AL= 0.4150E-02 GAMMA= 0.4480E-03 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.131E+00  0.129E+00 -0.635E-01
    2   0.978E+00 -0.515E+00 -0.131E+00  0.128E+00 -0.522E-01
    3   0.911E+00 -0.101E+01 -0.131E+00  0.124E+00 -0.317E-01
    4   0.804E+00 -0.145E+01 -0.131E+00  0.120E+00 -0.549E-02
    5   0.661E+00 -0.184E+01  0.000E+00  0.115E+00  0.179E-01
    6   0.607E+00 -0.169E+01  0.000E+00  0.970E-01  0.151E-01
    7   0.557E+00 -0.155E+01  0.000E+00  0.819E-01  0.127E-01
    8   0.512E+00 -0.142E+01  0.000E+00  0.691E-01  0.107E-01
    9   0.470E+00 -0.131E+01  0.000E+00  0.583E-01  0.906E-02
   10   0.432E+00 -0.120E+01  0.000E+00  0.492E-01  0.765E-02
   11   0.397E+00 -0.110E+01  0.000E+00  0.415E-01  0.645E-02
   12   0.364E+00 -0.101E+01  0.000E+00  0.350E-01  0.544E-02
   13   0.335E+00 -0.930E+00  0.000E+00  0.295E-01  0.459E-02
   14   0.307E+00 -0.855E+00  0.000E+00  0.249E-01  0.388E-02
   15   0.282E+00 -0.785E+00  0.000E+00  0.210E-01  0.327E-02
   16   0.259E+00 -0.721E+00  0.000E+00  0.177E-01  0.276E-02
   17   0.238E+00 -0.662E+00  0.000E+00  0.150E-01  0.233E-02
   18   0.219E+00 -0.608E+00  0.000E+00  0.126E-01  0.196E-02
   19   0.201E+00 -0.559E+00  0.000E+00  0.107E-01  0.166E-02
   20   0.185E+00 -0.513E+00  0.000E+00  0.899E-02  0.140E-02
   21   0.170E+00 -0.471E+00  0.000E+00  0.758E-02  0.118E-02
   22   0.156E+00 -0.433E+00  0.000E+00  0.640E-02  0.995E-03
   23   0.143E+00 -0.398E+00  0.000E+00  0.540E-02  0.840E-03
   24   0.131E+00 -0.365E+00  0.000E+00  0.455E-02  0.708E-03
   25   0.121E+00 -0.336E+00  0.000E+00  0.384E-02  0.598E-03
   26   0.111E+00 -0.308E+00  0.000E+00  0.324E-02  0.504E-03
   27   0.102E+00 -0.283E+00  0.000E+00  0.273E-02  0.425E-03
   28   0.936E-01 -0.260E+00  0.000E+00  0.231E-02  0.359E-03
   29   0.860E-01 -0.239E+00  0.000E+00  0.195E-02  0.303E-03
   30   0.790E-01 -0.219E+00  0.000E+00  0.164E-02  0.255E-03
   31   0.725E-01 -0.202E+00  0.000E+00  0.139E-02  0.216E-03
   32   0.666E-01 -0.185E+00  0.000E+00  0.117E-02  0.182E-03
   33   0.612E-01 -0.170E+00  0.000E+00  0.986E-03  0.153E-03
   34   0.562E-01 -0.156E+00  0.000E+00  0.832E-03  0.129E-03
   35   0.516E-01 -0.143E+00  0.000E+00  0.702E-03  0.109E-03
   36   0.474E-01 -0.132E+00  0.000E+00  0.592E-03  0.922E-04
   37   0.436E-01 -0.121E+00  0.000E+00  0.500E-03  0.778E-04
   38   0.400E-01 -0.111E+00  0.000E+00  0.422E-03  0.656E-04
   39   0.367E-01 -0.102E+00  0.000E+00  0.356E-03  0.553E-04
   40   0.338E-01 -0.938E-01  0.000E+00  0.300E-03  0.467E-04
   41   0.310E-01 -0.862E-01  0.000E+00  0.253E-03  0.394E-04
   42   0.285E-01 -0.791E-01  0.000E+00  0.214E-03  0.332E-04
   43   0.262E-01 -0.727E-01  0.000E+00  0.180E-03  0.280E-04
   44   0.240E-01 -0.668E-01  0.000E+00  0.973E-03  0.151E-03


                   LOVE WAVE        MODE #  0
        T = 0.1667E+02 C =    0.3435E+01 U   = 0.3334E+01
        AL= 0.6825E-03 GAMMA= 0.1884E-03 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.287E-01  0.226E-01 -0.143E-01
    2   0.994E+00 -0.146E+00 -0.287E-01  0.226E-01 -0.135E-01
    3   0.975E+00 -0.290E+00 -0.287E-01  0.227E-01 -0.121E-01
    4   0.943E+00 -0.431E+00 -0.287E-01  0.228E-01 -0.101E-01
    5   0.900E+00 -0.566E+00  0.000E+00  0.360E-01  0.141E-02
    6   0.883E+00 -0.555E+00  0.000E+00  0.347E-01  0.136E-02
    7   0.866E+00 -0.544E+00  0.000E+00  0.333E-01  0.131E-02
    8   0.850E+00 -0.534E+00  0.000E+00  0.321E-01  0.126E-02
    9   0.833E+00 -0.524E+00  0.000E+00  0.309E-01  0.121E-02
   10   0.818E+00 -0.514E+00  0.000E+00  0.297E-01  0.117E-02
   11   0.802E+00 -0.504E+00  0.000E+00  0.286E-01  0.112E-02
   12   0.787E+00 -0.495E+00  0.000E+00  0.275E-01  0.108E-02
   13   0.772E+00 -0.485E+00  0.000E+00  0.265E-01  0.104E-02
   14   0.757E+00 -0.476E+00  0.000E+00  0.255E-01  0.100E-02
   15   0.743E+00 -0.467E+00  0.000E+00  0.245E-01  0.962E-03
   16   0.729E+00 -0.458E+00  0.000E+00  0.236E-01  0.926E-03
   17   0.715E+00 -0.449E+00  0.000E+00  0.227E-01  0.891E-03
   18   0.701E+00 -0.441E+00  0.000E+00  0.219E-01  0.857E-03
   19   0.688E+00 -0.432E+00  0.000E+00  0.210E-01  0.825E-03
   20   0.675E+00 -0.424E+00  0.000E+00  0.202E-01  0.794E-03
   21   0.662E+00 -0.416E+00  0.000E+00  0.195E-01  0.764E-03
   22   0.649E+00 -0.408E+00  0.000E+00  0.187E-01  0.735E-03
   23   0.637E+00 -0.400E+00  0.000E+00  0.180E-01  0.707E-03
   24   0.625E+00 -0.393E+00  0.000E+00  0.174E-01  0.681E-03
   25   0.613E+00 -0.385E+00  0.000E+00  0.167E-01  0.655E-03
   26   0.601E+00 -0.378E+00  0.000E+00  0.161E-01  0.630E-03
   27   0.590E+00 -0.371E+00  0.000E+00  0.155E-01  0.606E-03
   28   0.579E+00 -0.364E+00  0.000E+00  0.149E-01  0.584E-03
   29   0.568E+00 -0.357E+00  0.000E+00  0.143E-01  0.562E-03
   30   0.557E+00 -0.350E+00  0.000E+00  0.138E-01  0.540E-03
   31   0.546E+00 -0.343E+00  0.000E+00  0.133E-01  0.520E-03
   32   0.536E+00 -0.337E+00  0.000E+00  0.128E-01  0.500E-03
   33   0.526E+00 -0.330E+00  0.000E+00  0.123E-01  0.482E-03
   34   0.516E+00 -0.324E+00  0.000E+00  0.118E-01  0.463E-03
   35   0.506E+00 -0.318E+00  0.000E+00  0.114E-01  0.446E-03
   36   0.496E+00 -0.312E+00  0.000E+00  0.109E-01  0.429E-03
   37   0.487E+00 -0.306E+00  0.000E+00  0.105E-01  0.413E-03
   38   0.477E+00 -0.300E+00  0.000E+00  0.101E-01  0.397E-03
   39   0.468E+00 -0.294E+00  0.000E+00  0.975E-02  0.382E-03
   40   0.459E+00 -0.289E+00  0.000E+00  0.938E-02  0.368E-03
   41   0.451E+00 -0.283E+00  0.000E+00  0.903E-02  0.354E-03
   42   0.442E+00 -0.278E+00  0.000E+00  0.869E-02  0.341E-03
   43   0.434E+00 -0.273E+00  0.000E+00  0.836E-02  0.328E-03
   44   0.425E+00 -0.267E+00  0.000E+00  0.213E+00  0.837E-02


                   LOVE WAVE        MODE #  0
        T = 0.1000E+03 C =    0.3481E+01 U   = 0.3496E+01
        AL= 0.1573E-04 GAMMA= 0.2996E-04 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.713E-03  0.528E-03 -0.356E-03
    2   0.100E+01 -0.418E-02 -0.713E-03  0.528E-03 -0.356E-03
    3   0.999E+00 -0.836E-02 -0.713E-03  0.528E-03 -0.355E-03
    4   0.998E+00 -0.125E-01 -0.713E-03  0.529E-03 -0.353E-03
    5   0.997E+00 -0.167E-01  0.000E+00  0.102E-02  0.109E-05
    6   0.997E+00 -0.167E-01  0.000E+00  0.102E-02  0.109E-05
    7   0.996E+00 -0.167E-01  0.000E+00  0.102E-02  0.109E-05
    8   0.996E+00 -0.167E-01  0.000E+00  0.102E-02  0.109E-05
    9   0.995E+00 -0.167E-01  0.000E+00  0.102E-02  0.109E-05
   10   0.995E+00 -0.167E-01  0.000E+00  0.102E-02  0.108E-05
   11   0.994E+00 -0.167E-01  0.000E+00  0.102E-02  0.108E-05
   12   0.994E+00 -0.166E-01  0.000E+00  0.102E-02  0.108E-05
   13   0.993E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   14   0.993E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   15   0.992E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   16   0.991E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   17   0.991E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   18   0.990E+00 -0.166E-01  0.000E+00  0.101E-02  0.108E-05
   19   0.990E+00 -0.166E-01  0.000E+00  0.101E-02  0.107E-05
   20   0.989E+00 -0.166E-01  0.000E+00  0.101E-02  0.107E-05
   21   0.989E+00 -0.166E-01  0.000E+00  0.101E-02  0.107E-05
   22   0.988E+00 -0.166E-01  0.000E+00  0.101E-02  0.107E-05
   23   0.988E+00 -0.166E-01  0.000E+00  0.100E-02  0.107E-05
   24   0.987E+00 -0.165E-01  0.000E+00  0.100E-02  0.107E-05
   25   0.987E+00 -0.165E-01  0.000E+00  0.100E-02  0.107E-05
   26   0.986E+00 -0.165E-01  0.000E+00  0.100E-02  0.107E-05
   27   0.986E+00 -0.165E-01  0.000E+00  0.100E-02  0.107E-05
   28   0.985E+00 -0.165E-01  0.000E+00  0.999E-03  0.106E-05
   29   0.985E+00 -0.165E-01  0.000E+00  0.998E-03  0.106E-05
   30   0.984E+00 -0.165E-01  0.000E+00  0.997E-03  0.106E-05
   31   0.984E+00 -0.165E-01  0.000E+00  0.996E-03  0.106E-05
   32   0.983E+00 -0.165E-01  0.000E+00  0.995E-03  0.106E-05
   33   0.983E+00 -0.165E-01  0.000E+00  0.994E-03  0.106E-05
   34   0.982E+00 -0.165E-01  0.000E+00  0.993E-03  0.106E-05
   35   0.982E+00 -0.164E-01  0.000E+00  0.992E-03  0.106E-05
   36   0.981E+00 -0.164E-01  0.000E+00  0.991E-03  0.106E-05
   37   0.981E+00 -0.164E-01  0.000E+00  0.990E-03  0.105E-05
   38   0.980E+00 -0.164E-01  0.000E+00  0.989E-03  0.105E-05
   39   0.980E+00 -0.164E-01  0.000E+00  0.988E-03  0.105E-05
   40   0.979E+00 -0.164E-01  0.000E+00  0.987E-03  0.105E-05
   41   0.979E+00 -0.164E-01  0.000E+00  0.986E-03  0.105E-05
   42   0.978E+00 -0.164E-01  0.000E+00  0.985E-03  0.105E-05
   43   0.978E+00 -0.164E-01  0.000E+00  0.984E-03  0.105E-05
   44   0.977E+00 -0.164E-01  0.000E+00  0.960E+00  0.102E-02
